2008,8,1,1,18319,1
2012,12,8,4,12262,1
2013,1,15,10,10433,1
2014,8,15,10,10433,1
2013,4,2,1,1218,1
2008,7,12,5,699,1
2009,8,2,6,13215,1
2011,8,16,6,18608,1
2007,9,18,3,14411,1
2004,5,0,6,9486,1
2013,7,21,6,13215,1
2011,3,17,10,20202,1
2013,1,0,5,1638,1
2014,10,11,5,8879,1
2008,7,21,8,12937,1
2014,11,6,5,3954,1
2007,11,0,10,9327,1
2009,1,17,9,2414,1
2011,10,12,8,4192,1
2009,7,18,6,15173,1
2013,5,21,9,21133,1
2007,11,2,7,21620,1
2013,5,12,1,22248,1
2014,12,17,5,20519,1
2010,1,13,1,9791,1
2011,12,17,3,1526,1
2014,6,21,3,14834,1
2012,3,11,5,15531,1
2004,7,15,2,11058,1
2006,8,19,5,10838,1
2014,9,21,10,640,1
2012,6,21,6,8025,1
2011,2,1,10,21893,1
2014,1,8,5,17033,1
2010,8,16,10,18514,1
2012,10,10,5,6415,1
2011,12,1,10,12831,1
2006,9,1,10,14545,1
2009,6,0,7,19595,1
2010,1,18,5,19645,1
2013,11,11,8,10983,1
2003,10,19,5,16877,1
2003,2,21,5,6509,1
2004,8,16,3,22366,1
2005,9,14,6,21633,1
2014,11,18,1,17869,1
2009,3,9,1,15883,1
2007,9,7,3,7734,1
2013,5,18,6,4588,1
2003,9,16,5,543,1
2011,5,13,10,22298,1
2008,1,16,5,16481,1
2006,7,19,9,5776,1
2008,5,23,9,750,1
2014,5,3,3,10946,1
2009,4,3,3,9009,1
2009,3,18,9,5086,1
2014,2,12,3,2634,1
2005,5,16,6,11031,1
2009,6,18,8,8079,1
2009,6,8,2,3104,1
2012,3,15,10,17897,1
2013,5,19,6,13215,1
2014,10,19,9,19080,1
2013,11,18,10,10433,1
2010,10,23,2,20925,1
2004,10,8,8,23193,1
2014,10,21,10,12831,1
2005,12,2,1,7426,1
2007,2,2,6,4588,1
2011,11,18,8,5530,1
2010,10,1,6,12091,1
2011,7,18,1,14050,1
2014,1,9,9,1884,1
2009,12,20,2,12761,1
2006,11,18,9,698,1
2014,6,19,10,8553,1
2012,2,19,1,10488,1
2013,12,14,5,2372,1
2014,9,22,9,18067,1
2014,2,19,3,22765,1
2014,11,8,9,15788,1
2013,8,5,10,10433,1
2008,12,21,9,15064,1
2004,8,23,8,1056,1
2014,2,9,3,10889,1
2008,7,8,3,7335,1
2013,1,17,5,17926,1
2015,3,0,5,22979,1
2009,4,10,10,10433,1
2006,11,20,7,5570,1
2007,6,22,10,4804,1
2009,1,2,3,7447,1
2013,1,0,7,13342,1
2004,2,19,3,20075,1
2014,5,2,2,19084,1
2009,10,13,6,10696,1
2003,2,3,4,5737,1
2008,1,1,1,21288,1
2011,5,2,6,12608,1
2011,3,22,6,10813,1
2007,5,15,2,7618,1
2012,1,11,3,8579,1
2014,7,11,3,11395,1
2009,10,23,10,10433,1
2009,1,15,5,17033,1
2006,2,14,8,22168,1
2007,2,8,9,2068,1
2003,10,13,3,3667,1
2014,7,17,5,7297,1
2013,2,22,9,11732,1
2011,5,21,3,8692,1
2007,12,19,3,2601,1
2006,7,0,10,14545,1
2004,6,17,10,10433,1
2012,4,15,6,20626,1
2003,6,14,5,12611,1
2011,2,1,10,21893,1
2013,9,14,2,10496,1
2008,12,1,6,14640,1
2014,5,12,9,9557,1
2010,11,19,10,10433,1
2010,6,13,10,10433,1
2012,12,16,10,10433,1
2014,12,7,5,21908,1
2009,10,23,5,6589,1
2009,9,16,8,9765,1
2013,8,4,5,10625,1
2009,3,6,6,13215,1
2003,12,11,10,20858,1
2006,8,8,5,11825,1
2009,1,15,3,14331,1
2007,5,11,9,8010,1
2010,12,13,1,23057,1
2010,11,12,5,19491,1
2008,10,16,2,3865,1
2010,8,16,10,18514,1
2011,11,4,3,7392,1
2006,8,9,1,10340,1
2011,1,17,3,7193,1
2014,9,21,10,640,1
2009,5,0,6,3225,1
2011,4,0,8,10336,1
2014,12,17,5,20519,1
2013,4,14,2,6820,1
2007,5,21,8,5361,1
2010,11,21,3,23203,1
2013,10,11,3,4499,1
2004,2,15,10,3004,1
2010,9,15,7,3609,1
2013,9,8,3,11912,1
2012,7,12,9,18909,1
2009,5,15,8,9386,1
2005,7,22,9,7714,1
2005,12,21,8,17329,1
2010,8,0,1,21317,1
2010,10,23,2,20925,1
2005,11,18,2,13981,1
2011,10,17,5,2137,1
2013,11,18,10,10433,1
2010,11,15,1,7580,1
2013,10,17,6,10813,1
2010,9,22,3,11912,1
2014,5,23,5,12666,1
2007,5,12,10,6031,1
2008,5,3,1,16620,1
2010,12,15,2,15966,1
2009,11,13,9,2244,1
2007,9,23,10,19483,1
2009,4,19,9,14607,1
2013,10,18,6,19850,1
2013,11,11,8,10983,1
2009,3,0,3,18566,1
2013,7,20,1,13007,1
2011,12,2,5,10802,1
2012,9,20,3,13721,1
2009,11,1,6,208,1
2012,2,10,2,19123,1
2013,1,13,8,14259,1
2006,10,17,2,14651,1
2015,1,12,10,3752,1
2006,5,13,2,11394,1
2003,10,21,8,9974,1
2013,11,17,10,19253,1
2011,8,23,1,17869,1
2010,9,15,7,3609,1
2006,2,22,10,640,1
2011,8,23,1,17869,1
2009,2,11,9,22245,1
2013,1,19,3,22563,1
2004,7,16,2,6923,1
2009,11,17,8,2765,1
2003,11,23,9,21533,1
2014,5,6,5,17542,1
2013,4,12,7,21723,1
2014,7,8,9,5776,1
2006,7,0,10,14545,1
2007,10,14,5,16149,1
2009,10,23,10,10433,1
2011,8,1,1,10622,1
2013,10,9,5,20503,1
2005,8,17,10,14406,1
2011,7,18,1,14050,1
2013,5,19,9,7620,1
2006,10,2,2,21951,1
2004,2,12,1,14764,1
2008,3,2,10,8158,1
2011,7,23,10,10433,1
2006,11,14,1,9265,1
2011,9,0,4,14261,1
2014,1,0,9,1884,1
2013,6,3,2,8752,1
2008,5,3,1,16620,1
2010,9,22,3,11912,1
2012,6,21,3,13822,1
2013,3,21,3,11835,1
2007,2,0,8,14029,1
2004,4,23,4,12703,1
2013,1,10,10,10433,1
2014,9,9,8,10192,1
2014,1,9,9,1884,1
2014,12,20,9,17306,1
2009,12,0,8,14605,1
2005,7,18,6,3868,1
2007,1,17,8,18575,1
2014,10,20,4,8486,1
2010,8,22,8,422,1
2008,7,17,5,20257,1
2010,4,8,3,22739,1
2011,8,4,8,10978,1
2007,3,15,2,14828,1
2003,10,21,9,11514,1
2004,3,18,1,10340,1
2007,3,21,5,4788,1
2004,1,6,9,18972,1
2014,11,18,1,17869,1
2011,11,13,10,10433,1
2013,5,21,9,21133,1
2013,1,19,3,22563,1
2014,9,21,10,640,1
2003,2,21,5,6509,1
2014,5,14,10,11871,1
2015,1,20,1,10924,1
2013,6,14,4,18357,1
2012,9,0,5,3786,1
2014,3,0,9,22026,1
2007,6,22,10,4804,1
2004,5,18,5,20549,1
2009,2,10,6,6892,1
2008,12,19,6,10497,1
2013,6,20,5,22155,1
2014,1,8,5,17033,1
2013,10,12,5,15081,1
2011,1,18,8,19042,1
2012,1,16,2,22105,1
2009,7,14,10,14545,1
2003,5,21,1,11533,1
2008,10,15,4,12566,1
2011,4,22,9,698,1
2009,10,5,3,3586,1
2007,7,20,2,13077,1
2009,4,20,6,11204,1
2015,5,10,2,19871,1
2005,5,15,5,611,1
2013,9,22,3,20461,1
2011,6,20,7,18,1
2013,4,0,6,20320,1
2004,5,21,7,17164,1
2003,8,10,8,629,1
2013,10,0,5,15531,1
2007,6,20,5,5391,1
2006,3,17,2,11944,1
2010,10,20,10,10433,1
2008,9,18,5,10225,1
2013,5,20,5,1523,1
2006,5,16,10,23029,1
2013,8,4,5,10625,1
2006,2,13,5,13361,1
2014,11,18,10,23029,1
2008,12,0,9,7714,1
2004,5,22,9,8215,1
2003,8,6,3,2120,1
2005,2,22,9,8540,1
2013,2,12,7,15176,1
2009,9,21,9,20463,1
2014,6,1,6,20542,1
2003,7,4,7,942,1
2011,3,18,3,15861,1
2006,1,13,2,20454,1
2014,6,13,2,13283,1
2011,7,14,1,16103,1
2007,12,18,9,18965,1
2005,9,21,4,4950,1
2009,10,10,5,8620,1
2013,6,19,3,5441,1
2011,3,23,6,14640,1
2008,3,13,9,14620,1
2008,11,13,9,2196,1
2009,10,14,3,1994,1
2008,12,8,3,8241,1
2009,9,21,10,12016,1
2003,12,0,10,9778,1
2012,1,2,1,17562,1
2010,1,23,10,22080,1
2014,6,13,9,13211,1
2015,5,2,6,2319,1
2009,6,18,1,11427,1
2010,4,14,1,14730,1
2006,6,11,6,9835,1
2004,4,21,6,15188,1
2004,4,2,10,18407,1
2004,5,2,7,16260,1
2007,3,3,5,2578,1
2010,9,22,3,11912,1
2007,6,20,5,5391,1
2008,7,7,8,18796,1
2005,8,0,2,7287,1
2012,5,18,6,6979,1
2013,11,12,3,4906,1
2014,7,14,1,21288,1
2011,6,18,7,9676,1
2003,12,11,4,14199,1
2010,5,18,6,9835,1
2010,1,18,5,19645,1
2014,3,0,2,22037,1
2004,11,14,9,18067,1
2007,9,15,5,18290,1
2009,7,14,10,14545,1
2011,5,15,6,12608,1
2014,12,16,2,13566,1
2011,3,3,3,16794,1
2011,5,1,7,19565,1
2015,1,23,10,18976,1
2014,1,10,3,17941,1
2006,11,2,10,6786,1
2005,2,3,1,12794,1
2004,3,8,6,4462,1
2007,11,20,10,2210,1
2015,3,17,1,171,1
2015,5,22,8,9152,1
2007,10,2,3,19546,1
2003,10,23,1,21044,1
2011,10,22,10,10433,1
2006,11,14,1,9265,1
2013,3,2,5,7800,1
2013,6,14,8,16379,1
2005,10,4,6,9835,1
2011,3,23,1,17422,1
2014,7,23,9,16072,1
2008,8,15,7,21623,1
2013,10,10,10,10433,1
2013,12,12,5,17137,1
2006,4,18,10,10433,1
2010,1,23,10,22080,1
2013,6,21,6,12964,1
2009,6,12,3,13470,1
2006,11,2,10,6786,1
2012,9,21,7,3101,1
2009,6,15,9,17183,1
2014,6,15,6,5239,1
2013,5,20,5,1523,1
2014,6,22,5,12862,1
2008,8,0,9,230,1
2014,9,1,4,669,1
2005,10,12,1,10340,1
2009,1,0,2,7425,1
2006,3,8,9,9557,1
2007,3,3,5,2578,1
2003,6,20,3,21138,1
2014,11,15,3,6390,1
2011,12,18,6,1489,1
2008,7,12,5,699,1
2011,3,22,6,10813,1
2003,5,14,1,14447,1
2003,7,2,8,19755,1
2009,6,17,1,14064,1
2014,9,21,10,640,1
2011,5,15,6,12608,1
2006,8,21,3,3065,1
2011,2,20,9,3690,1
2010,11,12,5,19491,1
2004,3,3,9,13059,1
2007,7,20,2,13077,1
2006,8,19,5,10838,1
2007,5,23,2,22243,1
2009,4,5,9,11262,1
2013,11,17,10,10433,1
2012,1,5,9,22831,1
2010,11,21,3,23203,1
2008,6,10,10,2210,1
2005,6,23,5,19663,1
2006,10,2,2,21951,1
2003,6,20,3,21138,1
2006,8,23,9,18540,1
2013,8,13,7,4986,1
2012,5,22,6,11548,1
2006,12,18,10,13451,1
2007,9,18,3,14411,1
2013,5,20,5,1523,1
2013,10,8,2,15915,1
2009,6,18,1,11427,1
2013,10,17,6,10813,1
2006,1,15,9,15202,1
2004,10,14,5,17033,1
2005,8,10,8,5094,1
2004,3,18,6,13215,1
2011,1,20,6,10813,1
2007,12,20,1,16103,1
2015,3,19,5,17839,1
2010,3,12,10,13510,1
2007,12,12,6,2319,1
2008,9,11,9,20795,1
2011,11,5,10,14545,1
2015,3,13,9,4815,1
2003,4,18,3,2431,1
2003,7,4,7,942,1
2014,10,11,6,19891,1
2006,11,18,9,698,1
2006,10,11,7,15842,1
2005,8,16,6,12585,1
2013,9,21,5,6719,1
2013,2,18,7,5199,1
2013,8,16,8,21523,1
2009,8,14,5,12402,1
2007,1,17,8,18575,1
2011,7,18,1,14050,1
2013,2,15,9,5581,1
2007,10,1,3,21226,1
2009,10,10,6,12084,1
2014,5,14,10,11871,1
2011,4,23,3,2933,1
2004,2,13,2,10691,1
2011,10,20,6,4588,1
2009,10,23,10,10433,1
2006,12,0,10,10433,1
2013,4,23,5,17033,1
2010,10,20,10,10433,1
2011,7,18,3,1972,1
2014,11,17,2,7794,1
2012,1,7,4,1503,1
2006,12,14,5,22979,1
2006,4,17,3,13721,1
2013,9,20,9,12070,1
2008,7,7,3,17810,1
2013,6,2,10,10180,1
2006,1,17,9,18616,1
2012,9,0,5,3786,1
2008,5,20,3,14871,1
2011,6,11,4,186,1
2006,2,13,5,13361,1
2007,6,6,10,12016,1
2012,9,14,10,10433,1
2011,7,1,1,16620,1
2006,7,17,10,14328,1
2010,12,18,5,8179,1
2015,2,13,9,20837,1
2009,2,11,9,22245,1
2003,3,22,3,5710,1
2014,4,2,8,22737,1
2009,9,12,5,4498,1
2015,1,22,3,13564,1
2013,2,19,10,8796,1
2014,7,1,9,22154,1
2003,6,18,7,8230,1
2013,7,23,10,9369,1
2005,7,22,9,7714,1
2004,10,20,5,9142,1
2006,7,17,9,2590,1
2007,2,14,7,22924,1
2005,6,12,5,9938,1
2009,4,12,6,5299,1
2006,2,23,1,13095,1
2008,11,1,5,4517,1
2008,6,9,5,11715,1
2013,2,9,9,16176,1
2013,5,13,7,6301,1
2005,9,14,6,21633,1
2014,6,19,10,8553,1
2013,3,12,10,22567,1
2003,2,13,8,4116,1
2015,3,17,1,171,1
2004,12,18,9,11565,1
2013,1,17,5,17926,1
2008,2,14,10,3569,1
2010,12,22,2,520,1
2006,12,2,3,4758,1
2008,7,21,8,12937,1
2004,12,8,7,13568,1
2011,8,8,3,9965,1
2014,5,23,1,6980,1
2011,7,5,10,10433,1
2005,7,0,3,19926,1
2011,10,16,8,14812,1
2006,10,22,2,3565,1
2014,7,1,9,22154,1
2014,2,19,5,761,1
2009,9,7,2,2677,1
2006,1,16,5,8393,1
2010,9,7,2,13670,1
2015,2,13,9,20837,1
2012,6,2,1,18921,1
2014,10,8,5,139,1
2014,5,3,3,10946,1
2005,8,2,6,1489,1
2005,9,14,6,21633,1
2010,12,18,1,21749,1
2006,8,0,10,16995,1
2011,1,4,2,20325,1
2014,2,0,10,2210,1
2005,10,20,6,10497,1
2003,6,14,5,12611,1
2010,6,17,3,14996,1
2011,2,16,10,19195,1
2006,11,18,10,10433,1
2014,10,19,9,19080,1
2008,7,12,4,9803,1
2003,8,18,10,20202,1
2003,1,17,6,6920,1
2009,8,12,5,15531,1
2004,6,14,7,5990,1
2011,2,9,8,266,1
2014,8,18,10,10433,1
2014,2,19,5,761,1
2015,3,16,7,6857,1
2012,6,1,5,21220,1
2014,4,2,8,22737,1
2013,11,17,10,19253,1
2007,4,14,5,8323,1
2009,10,0,8,4773,1
2004,6,14,7,5990,1
2004,10,1,9,11976,1
2009,2,16,10,10433,1
2006,1,9,9,10337,1
2005,9,2,8,21762,1
2004,2,12,1,14764,1
2005,9,19,3,10616,1
2010,6,13,10,10433,1
2014,7,1,9,22154,1
2009,5,11,5,17033,1
2009,8,22,6,21167,1
2011,3,17,8,1008,1
2011,10,7,6,1367,1
2004,8,21,4,6514,1
2013,9,14,2,10496,1
2011,11,20,6,7595,1
2013,6,21,5,15531,1
2004,1,22,2,15138,1
2009,10,10,2,9017,1
2008,6,13,5,3366,1
2004,3,10,4,2952,1
2014,11,17,6,7062,1
2013,5,21,9,21133,1
2008,4,13,1,10924,1
2004,11,8,8,4467,1
2013,9,22,10,22495,1
2015,3,22,10,10433,1
2013,2,21,6,17861,1
2005,9,0,7,22675,1
2014,2,19,3,22765,1
2013,8,11,8,13285,1
2014,2,14,9,18067,1
2013,11,19,9,6660,1
2012,12,8,4,12262,1
2013,5,21,2,3417,1
2010,7,3,3,6437,1
2012,9,21,10,1369,1
2006,11,7,7,19785,1
2011,12,18,6,1489,1
2003,11,23,9,21533,1
2011,9,23,10,2210,1
2012,6,2,1,18921,1
2014,10,16,2,7794,1
2013,10,2,2,13566,1
2013,5,19,6,13215,1
2013,3,16,10,10433,1
2007,3,21,5,4788,1
2009,5,2,10,16995,1
2006,4,11,3,7221,1
2011,2,3,3,4792,1
2006,12,21,10,14545,1
2014,9,9,5,6589,1
2013,1,22,1,171,1
2008,10,16,6,1489,1
2012,6,14,3,6362,1
2004,6,3,4,8791,1
2006,1,17,10,23029,1
2014,8,18,10,18631,1
2013,9,21,3,10500,1
2014,5,0,6,12365,1
2014,2,3,10,16438,1
2008,11,23,6,10939,1
2010,7,17,1,20290,1
2012,1,5,9,22831,1
2011,3,17,10,20202,1
2007,10,14,5,16149,1
2006,12,18,10,13451,1
2013,9,21,5,6719,1
2009,6,21,2,14634,1
2015,1,10,3,6849,1
2005,8,2,6,1489,1
2013,6,19,4,19631,1
2005,7,9,9,7245,1
2014,12,7,5,21908,1
2011,6,21,3,9540,1
2014,8,10,8,3331,1
2003,11,23,9,21533,1
2008,6,0,7,10396,1
2014,11,17,2,7794,1
2014,8,12,1,20652,1
2004,5,15,1,21829,1
2012,3,11,3,21472,1
2007,1,0,7,131,1
2006,12,15,3,22745,1
2009,7,9,2,22105,1
2014,4,23,6,22307,1
2009,12,11,4,11743,1
2013,3,14,10,878,1
2003,10,17,8,2552,1
2009,2,1,1,2591,1
2006,11,7,7,19785,1
2007,3,22,5,151,1
2014,5,22,6,1226,1
2008,6,17,9,16146,1
2013,10,5,3,7116,1
2005,6,12,5,9938,1
2003,10,18,4,19696,1
2005,6,20,1,2357,1
2009,12,21,6,14640,1
2010,4,8,3,22739,1
2005,5,16,5,9561,1
2003,12,11,4,14199,1
2014,9,18,1,16103,1
2006,4,22,5,20773,1
2013,3,16,10,10433,1
2009,6,1,10,10433,1
2007,2,0,8,14029,1
2004,5,2,7,16260,1
2008,9,23,10,6786,1
2012,2,10,1,754,1
2003,8,0,5,6415,1
2006,3,8,10,10433,1
2011,10,20,4,12566,1
2011,9,17,2,6665,1
2014,9,16,7,14986,1
2006,12,19,3,7923,1
2004,8,17,3,18000,1
2007,5,14,4,12702,1
2007,4,15,9,11110,1
2015,2,13,9,20837,1
2005,4,10,3,22517,1
2011,6,21,8,12243,1
2014,2,18,3,21600,2
2007,5,3,2,12239,2
2005,8,15,8,22386,2
